
==> Starting time is t1: 1515285788, Sat Jan  6 16:43:08 PST 2018 

2018-01-06T16:43:08.046-0800	connected to: localhost
2018-01-06T22:38:35.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.4%)
2018-01-06T22:38:38.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.4%)
2018-01-06T22:38:41.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.5%)
2018-01-06T22:38:44.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.5%)
2018-01-06T22:38:47.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.5%)
2018-01-06T22:38:50.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.5%)
2018-01-06T22:38:53.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.5%)
2018-01-06T22:38:56.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.5%)
2018-01-06T22:38:59.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.5%)
2018-01-06T22:39:02.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.5%)
2018-01-06T22:39:05.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.6%)
2018-01-06T22:39:08.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.6%)
2018-01-06T22:39:11.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.6%)
2018-01-06T22:39:14.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.6%)
2018-01-06T22:39:17.044-0800	[######################..] jagdb.xaa700m_row	41.9GB/44.3GB (94.6%)
2018-01-06T22:39:20.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.6%)
2018-01-06T22:39:23.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.6%)
2018-01-06T22:39:26.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.7%)
2018-01-06T22:39:29.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.7%)
2018-01-06T22:39:32.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.7%)
2018-01-06T22:39:35.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.7%)
2018-01-06T22:39:38.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.7%)
2018-01-06T22:39:41.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.7%)
2018-01-06T22:39:44.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.7%)
2018-01-06T22:39:47.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.7%)
2018-01-06T22:39:50.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.8%)
2018-01-06T22:39:53.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.8%)
2018-01-06T22:39:56.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.8%)
2018-01-06T22:39:59.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.8%)
2018-01-06T22:40:02.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.8%)
2018-01-06T22:40:05.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.8%)
2018-01-06T22:40:08.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.8%)
2018-01-06T22:40:11.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.8%)
2018-01-06T22:40:14.044-0800	[######################..] jagdb.xaa700m_row	42.0GB/44.3GB (94.9%)
2018-01-06T22:40:17.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (94.9%)
2018-01-06T22:40:20.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (94.9%)
2018-01-06T22:40:23.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (94.9%)
2018-01-06T22:40:26.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (94.9%)
2018-01-06T22:40:29.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (94.9%)
2018-01-06T22:40:32.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (94.9%)
2018-01-06T22:40:35.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (95.0%)
2018-01-06T22:40:38.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (95.0%)
2018-01-06T22:40:41.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (95.0%)
2018-01-06T22:40:44.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (95.0%)
2018-01-06T22:40:47.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (95.0%)
2018-01-06T22:40:50.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (95.0%)
2018-01-06T22:40:53.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (95.0%)
2018-01-06T22:40:56.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (95.1%)
2018-01-06T22:40:59.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (95.1%)
2018-01-06T22:41:02.044-0800	[######################..] jagdb.xaa700m_row	42.1GB/44.3GB (95.1%)
2018-01-06T22:41:05.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.1%)
2018-01-06T22:41:08.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.1%)
2018-01-06T22:41:11.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.1%)
2018-01-06T22:41:14.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.1%)
2018-01-06T22:41:17.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.1%)
2018-01-06T22:41:20.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.2%)
2018-01-06T22:41:23.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.2%)
2018-01-06T22:41:26.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.2%)
2018-01-06T22:41:29.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.2%)
2018-01-06T22:41:32.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.2%)
2018-01-06T22:41:35.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.2%)
2018-01-06T22:41:38.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.2%)
2018-01-06T22:41:41.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.2%)
2018-01-06T22:41:44.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.3%)
2018-01-06T22:41:47.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.3%)
2018-01-06T22:41:50.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.3%)
2018-01-06T22:41:53.044-0800	[######################..] jagdb.xaa700m_row	42.2GB/44.3GB (95.3%)
2018-01-06T22:41:56.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.3%)
2018-01-06T22:41:59.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.3%)
2018-01-06T22:42:02.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.3%)
2018-01-06T22:42:05.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.4%)
2018-01-06T22:42:08.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.4%)
2018-01-06T22:42:11.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.4%)
2018-01-06T22:42:14.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.4%)
2018-01-06T22:42:17.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.4%)
2018-01-06T22:42:20.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.4%)
2018-01-06T22:42:23.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.4%)
2018-01-06T22:42:26.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.4%)
2018-01-06T22:42:29.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.5%)
2018-01-06T22:42:32.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.5%)
2018-01-06T22:42:35.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.5%)
2018-01-06T22:42:38.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.5%)
2018-01-06T22:42:41.044-0800	[######################..] jagdb.xaa700m_row	42.3GB/44.3GB (95.5%)
2018-01-06T22:42:44.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.5%)
2018-01-06T22:42:47.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.5%)
2018-01-06T22:42:50.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.6%)
2018-01-06T22:42:53.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.6%)
2018-01-06T22:42:56.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.6%)
2018-01-06T22:42:59.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.6%)
2018-01-06T22:43:02.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.6%)
2018-01-06T22:43:05.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.6%)
2018-01-06T22:43:08.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.6%)
2018-01-06T22:43:11.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.6%)
2018-01-06T22:43:14.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.7%)
2018-01-06T22:43:17.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.7%)
2018-01-06T22:43:20.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.7%)
2018-01-06T22:43:23.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.7%)
2018-01-06T22:43:26.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.7%)
2018-01-06T22:43:29.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.7%)
2018-01-06T22:43:32.044-0800	[######################..] jagdb.xaa700m_row	42.4GB/44.3GB (95.7%)
2018-01-06T22:43:35.044-0800	[######################..] jagdb.xaa700m_row	42.5GB/44.3GB (95.8%)
2018-01-06T22:43:38.044-0800	[######################..] jagdb.xaa700m_row	42.5GB/44.3GB (95.8%)
2018-01-06T22:43:41.044-0800	[######################..] jagdb.xaa700m_row	42.5GB/44.3GB (95.8%)
2018-01-06T22:43:44.044-0800	[######################..] jagdb.xaa700m_row	42.5GB/44.3GB (95.8%)
2018-01-06T22:43:47.044-0800	[######################..] jagdb.xaa700m_row	42.5GB/44.3GB (95.8%)
2018-01-06T22:43:50.044-0800	[######################..] jagdb.xaa700m_row	42.5GB/44.3GB (95.8%)
2018-01-06T22:43:53.044-0800	[######################..] jagdb.xaa700m_row	42.5GB/44.3GB (95.8%)
2018-01-06T22:43:56.044-0800	[#######################.] jagdb.xaa700m_row	42.5GB/44.3GB (95.8%)
2018-01-06T22:43:59.044-0800	[#######################.] jagdb.xaa700m_row	42.5GB/44.3GB (95.9%)
2018-01-06T22:44:02.044-0800	[#######################.] jagdb.xaa700m_row	42.5GB/44.3GB (95.9%)
2018-01-06T22:44:05.044-0800	[#######################.] jagdb.xaa700m_row	42.5GB/44.3GB (95.9%)
2018-01-06T22:44:08.044-0800	[#######################.] jagdb.xaa700m_row	42.5GB/44.3GB (95.9%)
2018-01-06T22:44:11.044-0800	[#######################.] jagdb.xaa700m_row	42.5GB/44.3GB (95.9%)
2018-01-06T22:44:14.044-0800	[#######################.] jagdb.xaa700m_row	42.5GB/44.3GB (95.9%)
2018-01-06T22:44:17.044-0800	[#######################.] jagdb.xaa700m_row	42.5GB/44.3GB (95.9%)
2018-01-06T22:44:20.044-0800	[#######################.] jagdb.xaa700m_row	42.5GB/44.3GB (96.0%)
2018-01-06T22:44:23.044-0800	[#######################.] jagdb.xaa700m_row	42.5GB/44.3GB (96.0%)
2018-01-06T22:44:26.044-0800	[#######################.] jagdb.xaa700m_row	42.5GB/44.3GB (96.0%)
2018-01-06T22:44:29.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.0%)
2018-01-06T22:44:32.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.0%)
2018-01-06T22:44:35.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.0%)
2018-01-06T22:44:38.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.0%)
2018-01-06T22:44:41.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.0%)
2018-01-06T22:44:44.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.1%)
2018-01-06T22:44:47.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.1%)
2018-01-06T22:44:50.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.1%)
2018-01-06T22:44:53.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.1%)
2018-01-06T22:44:56.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.1%)
2018-01-06T22:44:59.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.1%)
2018-01-06T22:45:02.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.1%)
2018-01-06T22:45:05.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.1%)
2018-01-06T22:45:08.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.2%)
2018-01-06T22:45:11.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.2%)
2018-01-06T22:45:14.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.2%)
2018-01-06T22:45:17.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.2%)
2018-01-06T22:45:20.044-0800	[#######################.] jagdb.xaa700m_row	42.6GB/44.3GB (96.2%)
2018-01-06T22:45:23.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.2%)
2018-01-06T22:45:26.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.2%)
2018-01-06T22:45:29.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.3%)
2018-01-06T22:45:32.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.3%)
2018-01-06T22:45:35.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.3%)
2018-01-06T22:45:38.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.3%)
2018-01-06T22:45:41.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.3%)
2018-01-06T22:45:44.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.3%)
2018-01-06T22:45:47.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.3%)
2018-01-06T22:45:50.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.3%)
2018-01-06T22:45:53.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.4%)
2018-01-06T22:45:56.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.4%)
2018-01-06T22:45:59.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.4%)
2018-01-06T22:46:02.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.4%)
2018-01-06T22:46:05.044-0800	[#######################.] jagdb.xaa700m_row	42.7GB/44.3GB (96.4%)
2018-01-06T22:46:08.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.4%)
2018-01-06T22:46:11.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.4%)
2018-01-06T22:46:14.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.5%)
2018-01-06T22:46:17.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.5%)
2018-01-06T22:46:20.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.5%)
2018-01-06T22:46:23.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.5%)
2018-01-06T22:46:26.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.5%)
2018-01-06T22:46:29.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.5%)
2018-01-06T22:46:32.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.5%)
2018-01-06T22:46:35.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.6%)
2018-01-06T22:46:38.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.6%)
2018-01-06T22:46:41.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.6%)
2018-01-06T22:46:44.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.6%)
2018-01-06T22:46:47.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.6%)
2018-01-06T22:46:50.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.6%)
2018-01-06T22:46:53.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.6%)
2018-01-06T22:46:56.044-0800	[#######################.] jagdb.xaa700m_row	42.8GB/44.3GB (96.6%)
2018-01-06T22:46:59.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.7%)
2018-01-06T22:47:02.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.7%)
2018-01-06T22:47:05.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.7%)
2018-01-06T22:47:08.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.7%)
2018-01-06T22:47:11.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.7%)
2018-01-06T22:47:14.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.7%)
2018-01-06T22:47:17.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.7%)
2018-01-06T22:47:20.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.7%)
2018-01-06T22:47:23.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.8%)
2018-01-06T22:47:26.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.8%)
2018-01-06T22:47:29.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.8%)
2018-01-06T22:47:32.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.8%)
2018-01-06T22:47:35.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.8%)
2018-01-06T22:47:38.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.8%)
2018-01-06T22:47:41.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.8%)
2018-01-06T22:47:44.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.9%)
2018-01-06T22:47:47.044-0800	[#######################.] jagdb.xaa700m_row	42.9GB/44.3GB (96.9%)
2018-01-06T22:47:50.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (96.9%)
2018-01-06T22:47:53.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (96.9%)
2018-01-06T22:47:56.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (96.9%)
2018-01-06T22:47:59.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (96.9%)
2018-01-06T22:48:02.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (96.9%)
2018-01-06T22:48:05.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (96.9%)
2018-01-06T22:48:08.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.0%)
2018-01-06T22:48:11.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.0%)
2018-01-06T22:48:14.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.0%)
2018-01-06T22:48:17.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.0%)
2018-01-06T22:48:20.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.0%)
2018-01-06T22:48:23.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.0%)
2018-01-06T22:48:26.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.0%)
2018-01-06T22:48:29.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.1%)
2018-01-06T22:48:32.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.1%)
2018-01-06T22:48:35.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.1%)
2018-01-06T22:48:38.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.1%)
2018-01-06T22:48:41.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.1%)
2018-01-06T22:48:44.044-0800	[#######################.] jagdb.xaa700m_row	43.0GB/44.3GB (97.1%)
2018-01-06T22:48:47.044-0800	[#######################.] jagdb.xaa700m_row	43.1GB/44.3GB (97.1%)
2018-01-06T22:48:50.044-0800	[#######################.] jagdb.xaa700m_row	43.1GB/44.3GB (97.1%)
2018-01-06T22:48:53.044-0800	[#######################.] jagdb.xaa700m_row	43.1GB/44.3GB (97.2%)
2018-01-06T22:48:56.044-0800	[#######################.] jagdb.xaa700m_row	43.1GB/44.3GB (97.2%)
2018-01-06T22:48:59.044-0800	[#######################.] jagdb.xaa700m_row	43.1GB/44.3GB (97.2%)
2018-01-06T22:49:02.044-0800	[#######################.] jagdb.xaa700m_row	43.1GB/44.3GB (97.2%)
2018-01-06T22:49:05.044-0800	[#######################.] jagdb.xaa700m_row	43.1GB/44.3GB (97.2%)
2018-01-06T22:49:08.044-0800	[#######################.] jagdb.xaa700m_row	43.1GB/44.3GB (97.2%)
